device_brand,os,screen_size,X4g,X5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_new_price,normalized_used_price
Lenovo,Android,12.7,no,no,8,2,32,4,4000,160,2015,668,5.007898218,4.239742765
Lenovo,Android,25.43,yes,no,8,5,16,4,7000,509,2015,1074,5.189116152,4.685920336
Lenovo,Android,20.32,yes,no,5,2,32,4,4290,360,2015,769,4.792396362,4.510859507
Lenovo,Android,12.7,yes,no,13,5,16,4,4000,149,2015,652,5.485128829,4.424846632
Lenovo,Android,17.78,no,no,2,0.3,16,4,3450,269,2015,1024,4.691806493,4.128423876
Lenovo,Android,17.78,no,no,2,0.3,32,4,3450,269,2015,585,4.593704708,3.967079211
Lenovo,Android,17.78,no,no,0.3,5,32,4,3450,269,2015,578,4.519939042,4.263383855
Lenovo,Android,12.7,yes,no,8,2,32,4,2300,128,2015,592,4.590766956,4.138520925
Lenovo,Android,12.83,yes,no,13,5,32,4,4000,156,2015,828,6.110846304,4.433907257
Lenovo,Android,12.78,yes,no,13,13,32,4,2410,140,2015,747,5.8004251,4.382401564
Lenovo,Android,12.7,yes,no,8,2,16,4,2300,128,2014,929,4.368181228,3.671224519
Lenovo,Android,15.24,yes,no,13,5,32,4,3300,170,2014,701,5.07991257,4.495801649
Lenovo,Android,12.83,yes,no,13,2,32,4,2500,173,2014,988,5.068275074,4.385395952
Lenovo,Android,12.83,yes,no,8,1.6,32,4,2500,175,2014,977,5.341903537,4.319086835
Lenovo,Android,10.16,no,no,5,2,16,4,1500,130,2014,977,4.228438297,3.515418526
Lenovo,Android,12.7,yes,no,13,8,16,4,2300,129,2014,680,5.563868854,4.43627805
Lenovo,Android,12.7,no,no,8,2,32,4,2150,129,2014,1050,5.133147869,4.182050143
Lenovo,Android,12.7,yes,no,8,2,32,4,2000,170,2014,876,4.796534071,4.11887456
Lenovo,Android,25.43,yes,no,8,1.6,16,4,9600,619,2014,723,5.705813744,5.224617004
Lenovo,Android,20.32,no,no,8,1.6,16,4,6400,419,2014,645,5.444191029,4.482324356
Lenovo,Android,20.32,yes,no,8,1.6,16,4,4290,299,2014,881,5.010035114,4.532169293
Lenovo,Android,12.7,yes,no,13,5,32,4,2300,120,2014,1047,5.594227991,4.40903364
Lenovo,Android,12.83,yes,no,13,8,32,4,3000,158,2014,618,6.062994198,4.712588583
Lenovo,Android,12.83,no,no,5,0.3,16,4,2500,161,2014,1081,5.083017969,4.130033405
Lenovo,Android,15.24,yes,no,16,5,32,4,4000,179,2014,808,6.06550466,4.977216385
Lenovo,Android,12.7,yes,no,13,5,16,4,2500,180,2014,675,5.008031908,4.572853585
Lenovo,Android,12.78,no,no,13,5,32,4,2000,146,2014,610,4.998967489,4.122770036
Lenovo,Android,15.24,no,no,8,1.6,32,4,3000,171.5,2014,859,5.196948872,3.954507617
Lenovo,Android,15.24,no,no,8,0.3,32,4,2500,192,2014,865,4.80098365,4.241614481
Lenovo,Android,12.7,no,no,5,0.3,16,4,2000,165,2014,999,4.715368978,3.90479696
Lenovo,Android,10.16,no,no,2,1.8,16,4,1300,121,2014,884,3.920586236,3.263466708
Lenovo,Android,10.29,no,no,5,0.3,16,4,2000,145,2014,958,4.245777266,3.401863826
Lenovo,Android,25.43,no,no,5,2,16,4,6340,550,2014,898,5.242857509,4.614328124
Lenovo,Android,20.32,no,no,5,2,32,4,4200,360,2014,1012,4.937562683,4.626050664
Lenovo,Android,17.78,no,no,5,2,32,4,3450,320,2014,573,4.773646336,4.235120483
Lenovo,Android,17.78,no,no,2,0.3,32,4,3500,327,2014,543,4.408303358,4.132603274
Lenovo,Android,25.43,no,no,8,1.6,16,4,9000,615,2014,954,5.56056624,4.824466346
Lenovo,Android,12.78,no,no,8,1.6,16,4,4000,190,2014,946,5.530935888,4.207822046
Lenovo,Android,12.7,no,no,13,5,16,4,2000,140,2014,721,5.297967305,4.043752776
Lenovo,Android,10.34,no,no,8,0.3,32,4,3000,151,2014,898,5.12622333,4.086144366
Lenovo,Android,15.24,no,no,5,0.3,32,4,2500,196,2014,904,4.881740754,3.801091445
Lenovo,Android,12.7,no,no,8,1.6,32,4,2250,163.3,2014,802,4.93548062,4.271095074
Lenovo,Android,15.24,no,no,8,1.6,32,4,3000,170,2013,655,5.391625544,4.095843438
Lenovo,Android,10.34,no,no,8,0.3,32,4,2000,126,2013,1033,5.604514473,4.263806003
Lenovo,Android,12.83,yes,no,13,5,16,4,3000,145.2,2013,780,6.176823154,5.085495364
Lenovo,Android,25.43,no,no,5,1.6,16,4,9000,605,2013,766,5.384357439,4.931375613
Lenovo,Android,20.32,no,no,5,1.6,16,4,6000,401,2013,602,5.247024072,4.586496921
Lenovo,Android,10.29,no,no,3.15,1,16,4,2500,159,2013,917,4.368307963,3.54731589
Lenovo,Android,12.7,no,no,13,5,16,4,2000,121,2013,986,6.0415396,4.457365991
Lenovo,Android,17.78,no,no,5,1.6,16,4,3450,244.9,2013,574,4.881361492,4.290596418
Lenovo,Android,12.83,no,no,5,0.3,16,4,2250,184,2013,582,5.007162605,4.292101927
Lenovo,Android,10.29,no,no,5,0.3,16,4,2000,130,2013,944,5.020519616,3.94854778
Lenovo,Android,12.7,no,no,8,0.3,16,4,4000,176,2013,630,5.242117317,4.204841862
Lenovo,Android,10.34,no,no,12,2,16,4,2000,143,2013,818,5.447469862,4.461992416
Lenovo,Android,10.16,no,no,5,1,16,4,1500,131,2013,542,4.236567243,3.582963229
Lenovo,Android,7.75,no,no,2,1,512,0.25,1300,112,2013,987,4.241902127,3.18221184
Lenovo,Android,12.78,no,no,8,2,16,4,2250,159,2013,668,5.522660198,4.338858139
Lenovo,Android,17.78,no,no,5,0.3,16,4,3500,339,2013,899,5.185148668,4.632493482
Lenovo,Android,17.78,no,no,6.5,0.3,16,4,3500,340,2013,801,5.020915604,4.241326753
Lenovo,Android,12.83,no,no,13,2,16,4,2500,162,2013,740,5.883127383,4.726591041
Lenovo,Android,12.7,no,no,8,0.3,16,4,2250,176,2013,549,5.440727972,3.94951145
Lenovo,Android,17.78,no,no,3.15,0.3,16,4,3550,400,2013,890,5.001998101,4.430459592
Lenovo,Android,12.7,no,no,8,0.3,16,4,2250,165.4,2013,893,4.942427828,3.747619949
Lenovo,Android,10.29,no,no,8,1,16,4,2000,151,2013,551,4.700389453,3.880738715
Lenovo,Android,10.29,no,no,5,1,16,4,2000,155,2013,638,4.78423645,3.983599204
Lenovo,Android,10.16,no,no,3.15,1,512,0.25,1500,134,2013,836,4.505239347,3.555633735
Lenovo,Android,10.29,no,no,8,1,16,4,2000,140,2013,627,5.433197849,4.287441192
LG,Android,15.34,yes,no,8,13,128,4,4000,183,2019,369,6.858060706,5.620183451
LG,Android,15.27,yes,no,8,13,128,4,3500,167,2019,310,6.430042007,5.431010908
LG,Android,15.27,yes,no,16,8,64,4,3000,159,2019,518,5.984465108,4.624678652
LG,Android,15.34,yes,no,13,5,64,4,3300,169,2018,586,6.687121077,5.004885462
LG,Android,15.27,yes,no,16,8,32,4,3000,156,2018,668,6.214248034,4.523526197
LG,Android,15.29,yes,no,16,5,64,4,3300,172,2018,394,6.034859229,5.184588601
LG,Android,12.78,yes,no,13,5,32,4,3000,169,2018,487,5.596865192,4.818101772
LG,Android,15.29,yes,no,13,5,32,4,3300,172,2018,716,5.516528775,4.582822322
LG,Android,15.29,yes,no,13,8,64,4,3300,171,2018,445,5.703649132,4.926311212
LG,Android,15.24,yes,no,13,8,128,4,3300,157,2018,492,6.550394386,5.161523515
LG,Android,12.83,yes,no,13,5,64,4,3000,145,2018,494,5.194122838,4.518086079
LG,Android,15.27,yes,no,13,8,128,4,3000,162,2018,696,6.011855237,4.532707014
LG,Android,15.24,yes,no,13,5,256,4,3300,158,2018,366,6.477049283,5.400106512
LG,Android,12.78,yes,no,13,8,32,4,3000,162,2018,545,5.007563916,4.257596556
LG,Android,12.78,yes,no,13,5,32,4,3000,172.3,2018,478,5.301462416,4.635602393
LG,Android,15.24,yes,no,13,5,128,4,3300,158,2017,860,6.036222784,5.073610093
LG,Android,12.75,yes,no,13,5,32,4,3000,146,2017,743,5.519739437,4.631130288
LG,Android,12.83,yes,no,13,5,64,4,3000,149,2017,746,5.021641173,4.180675152
LG,Android,20.32,yes,no,5,5,32,4,3000,290,2017,730,5.85455603,4.558183395
LG,Android,12.75,yes,no,16,5,32,4,4100,166.5,2017,616,5.637428974,4.442768897
LG,Android,12.88,yes,no,13,5,32,4,3300,163,2017,588,5.603335792,4.44370952
LG,Android,12.83,yes,no,13,5,16,4,4500,164,2017,576,5.192901294,4.131640347
LG,Android,12.88,yes,no,13,5,32,4,3080,150,2017,613,5.566701934,4.79015486
LG,Android,12.88,yes,no,13,5,16,4,3200,149,2016,911,5.296465653,4.430578675
LG,Android,12.78,yes,no,8,5,16,4,2800,141.8,2017,611,4.498586701,3.971800209
LG,Android,12.78,yes,no,13,5,16,4,2660,140,2016,961,5.080161357,4.262679877
LG,Android,12.78,yes,no,13,5,16,4,2800,144,2016,864,5.343529709,4.368814741
LG,Android,12.7,yes,no,13,5,16,4,2500,144,2016,632,5.075486266,4.375127893
LG,Android,12.7,yes,no,8,5,16,4,2500,143,2017,642,4.598145571,4.07787637
LG,Android,12.7,yes,no,5,5,32,4,2500,138,2016,803,4.767884096,4.245204118
LG,Android,10.29,yes,no,5,2,32,4,2100,132,2016,549,4.608464753,3.839022113
LG,Android,25.43,yes,no,5,5,32,4,2660,510,2016,702,5.604698516,5.124796966
LG,Android,12.88,yes,no,12.3,5,32,4,3200,174,2016,859,5.856875452,4.906089261
LG,Android,12.7,yes,no,8,5,16,4,2100,122,2016,862,5.193401197,3.969348072
LG,Android,12.83,yes,no,13,5,16,4,2800,133,2016,661,5.072357353,4.515136063
LG,Android,12.83,yes,no,13,5,16,4,2800,133,2016,681,5.294610505,4.095510549
LG,Android,12.83,yes,no,12.3,8,32,4,3000,150,2016,1015,5.481222087,4.72046123
LG,Android,20.32,yes,no,5,5,16,4,2660,143,2016,574,5.860985634,4.405254761
LG,Android,20.32,yes,no,5,5,16,4,4800,309,2016,738,5.403667882,4.768478804
LG,Android,12.78,yes,no,13,5,16,4,4100,139,2016,556,4.873898771,4.425684604
LG,Android,12.7,yes,no,8,5,16,4,2100,121,2016,813,4.234686047,4.049172844
LG,Android,12.88,yes,no,13,5,16,4,2900,146,2016,706,5.184980681,4.512945242
LG,Android,12.88,yes,no,13,5,16,4,3000,144.6,2016,554,5.019330712,4.209011637
LG,Android,12.7,yes,no,5,2,32,4,1900,128,2016,986,4.79015486,3.646754528
LG,Android,10.29,yes,no,5,0.3,32,4,1940,127,2016,924,4.599051505,3.696103299
LG,Android,12.78,yes,no,12.3,8,32,4,2800,156,2016,981,5.854899988,4.368434681
LG,Android,12.78,yes,no,12.3,8,32,4,2800,159,2016,726,5.701078823,4.754710253
LG,Android,12.75,yes,no,12.3,8,16,4,2520,118,2016,741,5.352947587,4.31455047
LG,Android,12.52,yes,no,13,8,16,4,2300,120,2016,872,4.867380592,4.493568009
LG,Android,12.7,yes,no,8,5,32,4,2125,157,2016,824,4.775756487,4.240030949
LG,Android,12.88,yes,no,13,8,16,4,3000,145,2016,849,5.140903033,4.568609931
LG,Android,12.78,yes,no,13,5,16,4,2300,142,2016,809,5.137620306,4.108576144
LG,Android,12.7,yes,no,5,5,32,4,2125,161,2016,578,4.697840521,4.235120483
LG,Android,10.29,yes,no,5,2,32,4,1940,120,2016,1033,4.611251656,4.020518602
LG,Android,12.83,no,no,13,8,16,4,3000,158,2015,663,5.242646082,4.437934267
LG,Android,12.88,yes,no,13,5,16,4,3000,169.8,2015,599,5.252063982,4.474491862
LG,Android,12.88,yes,no,16,5,32,4,3000,192,2015,867,5.519779505,4.764393692
LG,Android,12.75,yes,no,12.3,5,16,4,2700,136,2015,983,5.595603175,4.174541104
LG,Android,12.7,yes,no,13,8,16,4,2050,150,2015,565,5.245127538,4.446291681
LG,Android,25.43,yes,no,5,2,16,4,7400,489,2015,981,5.521460918,4.751432693
LG,Android,20.32,yes,no,5,2,32,4,4200,347,2015,709,5.705614129,4.401706705
LG,Android,7.67,yes,no,3.15,0.3,16,4,1700,143,2015,1002,5.011634794,3.619797293
LG,Android,10.29,yes,no,5,0.3,32,4,1900,138.9,2015,713,4.502583597,3.503453082
LG,Android,12.7,no,no,8,5,32,4,2540,155,2015,881,4.879767019,3.909219078
LG,Android,12.75,yes,no,8,5,32,4,2300,139,2015,821,5.07348489,3.983226764
LG,Others,7.62,no,no,1.3,5,32,0.25,950,125,2015,674,4.614625345,3.839452313
LG,Android,12.7,yes,no,8,5,32,4,2540,136,2015,798,5.022827335,4.230913005
LG,Android,12.83,yes,no,16,8,32,4,3000,155,2015,570,5.635467944,4.928122873
LG,Android,12.83,yes,no,16,8,32,4,3000,155,2015,617,5.706578562,4.634631896
LG,Android,12.88,yes,no,8,5,32,4,3000,165.9,2015,746,5.189283446,4.186619838
LG,Android,12.88,yes,no,13,5,32,4,3000,163,2015,814,5.522220629,4.524285457
LG,Android,12.7,yes,no,8,2.1,16,4,2610,135,2015,980,5.396532414,4.161847435
LG,Android,12.7,yes,no,8,5,32,4,2540,137,2015,930,4.937777822,3.946037884
LG,Android,10.34,yes,no,8,1,32,4,2100,124.4,2015,1003,4.80098365,4.029806041
LG,Android,10.29,yes,no,5,0.3,32,4,1900,140,2015,696,4.788907407,3.645710959
LG,Android,10.16,yes,no,5,0.3,16,4,1900,128,2015,652,4.51008998,3.731220295
LG,Android,12.83,yes,no,13,2.1,16,4,3000,152,2015,561,5.599939326,4.556714966
LG,Android,10.29,yes,no,5,0.3,16,4,2100,138.9,2014,695,3.929273359,3.435920818
LG,Android,12.7,no,no,8,1.3,32,4,2460,140.45,2014,959,4.874662829,3.749268754
LG,Android,10.29,no,no,8,0.3,16,4,1820,153.7,2014,778,4.602967762,3.999667515
LG,Android,12.83,yes,no,13,2.1,32,4,3000,149,2014,588,5.524775419,4.410978457
LG,Android,12.93,yes,no,13,2.1,32,4,3000,182,2014,776,5.530063807,4.115616697
LG,Android,10.29,yes,no,5,0.3,16,4,2100,129.6,2014,1025,4.624972813,3.97724879
LG,Android,10.24,no,no,5,0.3,16,4,1540,119,2014,890,4.50821866,3.2820384
LG,Android,10.24,no,no,5,0.3,16,4,1700,140.45,2014,564,4.518413322,3.781686504
LG,Android,12.83,no,no,13,1.3,32,4,3000,163,2014,1000,5.475165639,4.711779921
LG,Android,12.7,no,no,8,1,32,4,2540,137,2014,646,4.619763188,3.819907717
LG,Android,10.29,no,no,8,0.3,16,4,1900,145,2014,708,4.701116527,3.637059705
LG,Android,20.32,yes,no,5,1.3,16,4,4200,344,2014,775,5.473152638,4.29837325
LG,Android,12.88,yes,no,8,1.3,32,4,3200,167,2014,1009,5.59905139,4.185403293
LG,Android,12.75,yes,no,13,2.1,32,4,2610,146.8,2014,952,5.888822555,4.130676491
LG,Android,17.78,yes,no,5,0.3,16,4,4000,294.8,2014,708,5.243333058,4.485485343
LG,Android,10.16,no,no,3.15,0.3,16,4,1900,142,2014,715,4.624384405,3.270708974
LG,Android,7.67,no,no,2,1.3,16,4,1540,140.45,2014,952,4.116595171,3.384051223
LG,Android,12.88,yes,no,8,1.3,32,4,3200,168.1,2014,1048,5.69950668,4.785823686
LG,Android,12.83,yes,no,13,2.1,32,4,3000,154,2014,752,5.802148586,4.799831955
LG,Android,12.7,no,no,8,1.3,32,4,2540,140.45,2014,801,5.347631203,4.287853308
LG,Android,12.7,yes,no,8,1.3,32,4,2540,134,2014,780,5.244125137,4.015120963
LG,Android,10.24,no,no,5,0.3,16,4,2100,127,2014,563,5.245338442,4.025530246
LG,Android,12.83,yes,no,13,2.1,32,4,3000,149.7,2014,909,5.702314731,4.533459338
LG,Android,12.83,yes,no,13,2.1,16,4,3000,149,2014,688,5.699707517,4.415944853
LG,Android,10.34,yes,no,8,1.3,32,4,3000,136.1,2014,980,4.864066907,3.763986927
LG,Android,25.43,yes,no,5,1.3,16,4,8000,535.8,2014,569,5.600974255,5.045229939
LG,Android,25.43,no,no,5,1.3,16,4,8000,523,2014,910,5.566166561,4.803283068
LG,Android,20.32,no,no,5,1.3,16,4,4200,342,2014,782,5.400241986,4.326381781
LG,Android,17.78,no,no,3.15,1.3,32,4,4000,293,2014,1015,5.071604954,4.25177557
LG,Android,12.7,no,no,5,0.3,16,4,2540,140.45,2014,722,4.786491242,3.762129916
LG,Android,10.34,yes,no,5,0.3,32,4,2440,123.9,2014,1005,5.389710795,4.322143925
LG,Android,10.24,no,no,5,0.3,16,4,2100,126,2014,751,5.017478493,3.988984047
LG,Android,20.4,yes,no,5,1.3,16,4,4600,339.9,2014,996,5.38609928,4.68203863
LG,Android,10.29,yes,no,5,0.3,16,4,2440,129.6,2014,592,5.291494141,3.354105774
LG,Android,10.34,yes,no,13,1.3,32,4,2440,121,2014,632,5.477968695,4.261975404
LG,Android,10.34,yes,no,8,1.3,32,4,2440,121,2014,888,5.194344776,4.071417058
LG,Android,10.34,no,no,8,1.3,32,4,2440,121,2014,646,5.073171813,3.597312261
LG,Android,10.34,no,no,5,0.3,32,4,2540,125,2014,597,5.669984366,3.867025639
LG,Android,10.34,no,no,5,1.3,32,4,2540,126,2014,1018,5.136092511,4.146620707
LG,Android,10.29,no,no,5,0.3,16,4,2100,124,2014,1091,5.012167453,3.442339325
LG,Android,10.29,no,no,5,0.3,16,4,2100,126.6,2014,601,4.859579819,3.776890331
LG,Android,7.75,no,no,3.15,1.3,16,4,2540,114,2014,646,4.377767578,3.225255432
LG,Android,7.75,no,no,3.15,1.3,16,4,2540,113.4,2014,778,4.506233438,3.047850228
LG,Android,12.93,yes,no,13,2.1,16,4,3200,172,2014,853,5.737475116,4.284551613
LG,Android,7.62,no,no,2,1.3,16,4,1540,104.6,2014,673,4.511848029,3.676300672
LG,Android,10.16,yes,no,5,0.3,16,4,2460,159.9,2014,744,5.434813111,4.35105183
LG,Android,12.83,yes,no,13,2.1,32,4,3140,167,2013,662,5.525094309,4.75272775
LG,Android,12.57,yes,no,8,1.3,16,4,2300,130,2013,633,5.566319554,4.241902127
LG,Android,15.24,yes,no,13,2.1,32,4,3500,177,2013,984,5.885715067,4.238444906
LG,Others,10.16,no,no,5,1.3,16,4,1540,122.5,2013,1093,5.012433676,3.884651809
LG,Android,12.83,no,no,8,1.3,32,4,3140,161,2013,803,5.522380495,4.271653577
LG,Android,12.83,no,no,8,1.3,32,4,3140,161,2013,670,5.482886396,4.543188394
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,949,4.254051208,3.081451149
LG,Android,20.4,no,no,5,1.3,16,4,4600,338,2013,780,5.708670509,4.618382517
LG,Android,12.75,yes,no,13,2.1,16,4,3000,143,2013,1077,5.600309066,4.098502572
LG,Android,10.34,no,no,8,1.3,32,4,2150,120,2013,880,5.524895015,4.023385473
LG,Android,10.16,yes,no,5,0.3,32,4,2460,169.8,2013,914,5.561950057,4.423408472
LG,Android,10.34,no,no,13,1.3,16,4,2280,141.2,2013,668,5.59456267,4.339249605
LG,Android,7.82,no,no,3.15,1.3,16,4,1700,125,2013,592,4.704381836,3.479700443
LG,Android,7.82,no,no,3.15,1.3,16,4,1700,125,2013,1008,4.698387268,3.493472658
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,941,4.083620599,3.291382516
LG,Android,10.16,yes,no,5,0.3,16,4,2460,113.4,2013,703,4.596230344,3.815732345
LG,Android,10.24,yes,no,5,1.3,32,4,2460,129,2013,718,5.598162666,4.527640983
LG,Android,10.34,yes,no,8,1.3,32,4,2540,133.2,2013,970,5.006560336,4.305415532
LG,Android,10.29,yes,no,5,1.3,16,4,2460,126,2013,910,5.308465698,4.236711804
LG,Android,10.24,yes,no,5,1.3,32,4,2150,131,2013,646,5.400873955,3.911822985
LG,Android,12.83,yes,no,13,2.1,16,4,3140,172,2013,733,5.990789319,4.80811103
LG,Android,10.24,no,no,8,0.3,16,4,2460,115.5,2013,644,5.01535746,3.850785696
LG,Android,10.24,no,no,8,0.3,16,4,2460,118,2013,565,5.199380619,3.746676553
LG,Android,10.16,no,no,5,1.3,16,4,1700,100,2013,723,4.786074072,3.911222685
LG,Android,10.16,no,no,5,1.3,16,4,1700,103.3,2013,1057,4.954770161,3.278276168
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,810,4.509979999,3.702782359
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,107,2013,1054,4.498697941,3.403527997
LG,Android,7.62,no,no,2,1.3,16,4,1540,105,2013,631,4.063885355,3.280159053
LG,Others,5.13,no,no,1.3,1.3,16,4,1700,92,2013,766,3.664330581,2.945491057
LG,Others,5.13,no,no,1.3,1.3,128,4,1500,97,2013,564,4.50335892,3.940999114
Meizu,Android,13.84,yes,no,13,13,32,4,3000,150,2018,635,4.700298531,4.515901718
Meizu,Android,13.84,yes,no,13,8,16,4,3000,150,2018,698,4.490993141,4.164803026
Meizu,Android,15.24,yes,no,13,8,64,4,3600,168,2018,605,5.299566586,4.608265391
Meizu,Android,15.29,yes,no,13,20,128,4,3210,160,2018,653,5.296014717,4.727830199
Meizu,Android,12.88,yes,no,13,5,64,4,3100,159,2018,712,5.000248201,4.529476342
Meizu,Android,12.88,yes,no,13,5,32,4,3200,145,2018,606,4.601764393,4.266054458
Meizu,Android,15.24,yes,no,13,20,64,4,3100,154,2018,726,5.701880667,4.979007019
Meizu,Android,15.24,yes,no,13,20,128,4,3010,152,2018,576,6.012369508,4.68914362
Meizu,Android,15.37,yes,no,13,20,256,4,3570,182,2018,513,6.17674007,4.936486295
Meizu,Android,13.84,yes,no,13,8,16,4,3070,140,2018,564,4.941070831,4.463030419
Meizu,Android,12.88,yes,no,13,8,32,4,3300,145,2018,520,4.864992762,4.194039056
Meizu,Android,15.11,yes,no,13,20,64,4,3500,177,2018,530,6.175347384,4.660604893
Meizu,Android,13.87,yes,no,13,20,64,4,3000,152,2018,588,5.991264527,4.543081994
Meizu,Android,13.87,yes,no,12,20,64,4,3000,145,2018,722,5.483842121,4.994980054
Meizu,Android,15.21,yes,no,13,8,64,4,3360,160,2018,637,5.62948987,4.825670246
Meizu,Android,12.88,yes,no,16,8,32,4,3000,160,2018,675,5.003677814,4.434856248
Meizu,Android,12.75,yes,no,13,8,32,4,3070,143,2017,764,4.871756295,4.293195421
Meizu,Android,12.83,yes,no,12.5,16,16,4,4000,173,2017,786,5.144524956,4.537426534
Meizu,Android,12.88,yes,no,12,16,64,4,3500,170,2017,848,6.214668097,5.202687136
Meizu,Android,12.75,yes,no,12,16,64,4,3000,163,2017,785,5.992014396,5.010768619
Meizu,Android,12.7,yes,no,8,5,16,4,3235,135,2017,801,4.935768059,3.947969132
Meizu,Android,12.83,yes,no,13,8,64,4,3400,155,2017,650,5.346964663,4.374876131
Meizu,Android,12.75,yes,no,13,5,16,4,3000,143,2017,606,4.862057943,4.071417058
Meizu,Android,12.83,yes,no,13,5,16,4,3060,175,2016,789,5.246181612,4.508108473
Meizu,Android,12.88,yes,no,12,5,64,4,3400,158,2016,762,6.311226513,5.127825562
Meizu,Android,12.83,yes,no,16,5,16,4,3150,149,2016,718,5.236441963,4.30662937
Meizu,Android,12.7,yes,no,13,5,32,4,2760,139,2016,908,5.076485455,4.065430552
Meizu,Android,12.83,yes,no,13,5,32,4,3260,158,2016,1054,5.242804657,4.156693187
Meizu,Android,12.75,yes,no,12,5,64,4,3060,163,2016,1084,6.062272437,5.122236297
Meizu,Android,12.75,yes,no,13,5,32,4,3060,138,2016,931,4.796946902,4.195395806
Meizu,Android,15.24,yes,no,13,5,64,4,3060,189,2016,757,5.599532453,4.814539304
Meizu,Android,12.83,yes,no,13,5,32,4,3060,172,2016,704,5.397845909,4.565805462
Meizu,Android,12.83,yes,no,12,5,32,4,3060,155,2016,606,5.697898531,4.457134107
Meizu,Android,12.7,yes,no,13,5,32,4,3060,138,2016,789,4.784069226,4.151512235
Meizu,Android,12.7,yes,no,13,5,32,4,3060,132,2016,869,4.864066907,4.104129863
Meizu,Android,12.75,yes,no,21,5,32,4,2560,160,2016,1063,6.014717099,4.923696642
Meizu,Android,12.83,yes,no,13,5,32,4,3060,163,2016,959,5.195398313,4.55902153
Meizu,Android,12.83,yes,no,13,5,16,4,3140,149,2015,966,5.14107859,4.428074948
Meizu,Android,12.88,yes,no,21,5,32,4,3050,168,2015,752,5.963296527,4.846546506
Meizu,Android,12.7,yes,no,13,5,16,4,3095,131,2015,791,4.860122434,4.01259206
Meizu,Android,12.83,yes,no,20.7,5,16,4,3150,149,2015,944,5.341137364,4.794219064
Meizu,Android,12.83,yes,no,13,5,16,4,3095,149,2015,725,5.304050898,4.568609931
Meizu,Android,12.7,yes,no,13,5,32,4,2500,128,2015,629,4.604169686,4.388505601
Meizu,Android,12.73,no,no,8,2,16,4,2400,143,2013,878,5.914502506,4.688959712
Micromax,Android,12.7,yes,no,8,5,16,4,4000,151,2017,664,4.608962984,4.217004575
Micromax,Android,12.83,yes,no,13,5,32,4,4000,162,2017,607,4.948334268,4.427716761
Micromax,Android,10.16,yes,no,2,0.3,16,4,1300,120,2017,645,3.907412393,3.122364924
Micromax,Android,12.83,yes,no,13,13,128,4,3200,164,2017,879,5.885270351,4.797607077
Micromax,Android,10.29,yes,no,5,2,32,4,1800,140,2017,742,4.084462562,3.886089623
Micromax,Android,12.83,yes,no,8,5,32,4,3000,151,2017,859,4.619960271,4.019980147
Micromax,Android,12.7,yes,no,8,2,32,4,4000,151,2017,868,4.510969391,3.971234865
Micromax,Android,10.29,yes,no,5,2,32,4,1800,151,2017,808,4.38152651,3.804660487
Micromax,Android,10.29,yes,no,5,2,32,4,1800,156,2016,901,4.257738109,3.798182189
Micromax,Android,10.16,yes,no,5,2,32,4,1600,159,2016,564,4.084462562,3.831680253
Micromax,Android,12.7,yes,no,5,2,32,4,2000,165,2016,958,4.277360322,4.050392675
Micromax,Android,12.7,yes,no,8,5,16,4,2000,151,2016,562,4.374624305,3.948162052
Micromax,Android,15.24,yes,no,8,5,32,4,3000,159,2016,883,4.601362948,4.032823706
Micromax,Android,12.7,no,no,5,2,32,4,2000,159,2016,1026,3.90459549,3.71210758
Micromax,Android,12.83,no,no,8,5,32,4,2500,159,2016,999,4.272490748,4.182660643
Micromax,Android,12.7,yes,no,13,5,16,4,2500,159,2016,617,4.606669062,4.296060166
Micromax,Android,10.29,yes,no,5,5,32,4,1750,159,2016,962,4.615912283,3.909820582
Micromax,Android,12.83,no,no,8,5,16,4,2500,159,2016,1073,4.380650688,4.148674907
Micromax,Android,12.83,yes,no,13,5,16,4,3000,159,2016,683,5.186211933,4.564035643
Micromax,Android,12.83,yes,no,13,8,32,4,3000,162,2016,736,4.508438997,4.44370952
Micromax,Android,12.7,no,no,5,2,32,4,3000,143,2015,750,5.132085671,4.325985244
Micromax,Android,12.7,yes,no,13,5,16,4,2100,128,2015,992,4.857328702,4.11887456
Micromax,Android,12.83,yes,no,13,5,16,4,2500,145,2015,1031,5.007831367,4.429387206
Micromax,Android,10.34,yes,no,8,5,32,4,2000,143,2015,704,4.506785284,4.037950562
Micromax,Android,12.7,no,no,13,5,16,4,2500,143,2015,725,4.802051894,4.378144107
Micromax,Android,12.7,yes,no,8,2,16,4,2000,155,2015,567,4.07090533,3.965374181
Micromax,Android,12.75,yes,no,13,5,16,4,2900,143,2015,747,5.122772794,4.477109516
Micromax,Android,12.83,no,no,13,5,32,4,2820,143,2015,925,5.016816153,4.401829262
Micromax,Android,12.7,no,no,13,2,32,4,2500,135,2015,669,4.50313746,3.993234261
Micromax,Android,7.75,no,no,1.3,0.3,16,4,1200,143,2015,731,3.67478053,3.189652966
